Version 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Score (Bio),"Diff (Bio, mDa)","Diff (Bio, ppm)",Uncertainty,Fit Score,Enzyme,Hits (Bioconfirm),Links,Seq Loc,Rule,Missed,Mods,Significance,Pred Mods,Sequence,Seq Name,Seq Type,Tgt Seq Mass,AGILENTID,CAS,Compound ID,Name,Cpd,HMP,KEGG,Label,LMP,METLIN,MPPID,NCBI ID,Notes,Swiss-Prot,Hits (DB),Mass (DB),"Diff (DB, mDa)",Formula (DB),"Diff (DB, ppm)",RT (DB),RT Diff (DB),Score (DB),Shared (DB),Unique (DB),"Diff (MFG, mDa)",Mass (MFG),Formula (MFG),"Diff (MFG, ppm)",Score (MFG),Tgt Hit Pos,Score Diff,Abund,Algorithm,Area,Avg Mass,Base Peak,Z Count,CE,MS/MS Count,File,End,Formula,FV,Height,ID Source,ID Techniques Applied,Ions,Polarity,Max Z,Min Z,Modified,Mass,Score,m/z,m/z (prod.),Quality Score,RT,Saturated,Start,Width,Library,Score (Lib),Cpds/Group,Group,Std Dev,Vol %,Vol,Primary Base,Primary Note,ADC% Area,ADC% Height,EIC/TIC% Area,EIC/TIC% Height,TIC% Area,TIC% Height,TWC% Area,TWC% Height,UVA% Area,UVA% Height,UVB% Area,UVB% Height,UVC% Area,UVC% Height,Purity Comments,Purity Result,Purity Value,FIs Conf.,FIs Conf. %,FIs Eval.,Source,"Diff (Tgt, mDa)",Formula (Tgt),"Diff (Tgt, ppm)",RT (Tgt),RT Diff (Tgt),Score (Tgt),Flags (Tgt),Flag Severity (Tgt),Flag Severity Code (Tgt),Mass (Tgt),Sample Name,Sample Type,Instrument Name,Position,User Name,IRM Calibration status
,,,,,,,,,,,,,,,,,,,,,,219,,,Cpd 219: 4239.4921 17.444,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4240.9922,1412.4902,1,,,20140404-212.d,17.633,,,3051,,,4,Negative,-3,-3,,4239.4921,,1412.1568,,80,17.444,,17.285,0.213,,,4,112,,0.03,154280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,220,,,Cpd 220: 4201.5566 17.444,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4203.6393,1399.843,5,,,20140404-212.d,18.131,,,49566,,,30,Negative,-2,-6,,4201.5566,,1399.5099,,100,17.444,,17.169,0.305,,,4,112,0.0282,0.83,4624515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,221,,,Cpd 221: 4184.5764 17.466,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4185.2908,696.5883,2,,,20140404-212.d,17.65,,,1608,,,4,Negative,-6,-7,,4184.5764,,696.4215,,73.2,17.466,,17.351,0.179,,,2,113,0.0098,0.01,42619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,222,,,Cpd 222: 4183.5420 17.468,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4185.338,1393.8391,3,,,20140404-212.d,17.849,,,14357,,,12,Negative,-3,-5,,4183.542,,1393.5065,,100,17.468,,17.235,0.282,,,2,113,0.0129,0.19,1046724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,223,,,Cpd 223: 4708.6432 17.651,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4710.8125,1569.2063,5,,,20140404-212.d,18.147,,,53028,,,32,Negative,-3,-7,,4708.6432,,1568.5381,,100,17.651,,17.384,0.296,,,2,114,0.0241,0.97,5348713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,224,,,Cpd 224: 4730.6132 17.654,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4732.9043,1576.5335,1,,,20140404-212.d,17.948,,,11323,,,7,Negative,-3,-3,,4730.6132,,1575.8638,,80,17.654,,17.451,0.261,,,2,114,,0.14,772448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,225,,,Cpd 225: 4229.5307 17.683,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4231.0412,1409.1748,1,,,20140404-212.d,17.899,,,3105,,,4,Negative,-3,-3,,4229.5307,,1408.8363,,80,17.683,,17.384,0.272,,,1,115,,0.03,172318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,226,,,Cpd 226: 4483.5557 17.810,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4485.3886,1493.8486,1,,,20140404-212.d,18.081,,,5667,,,5,Negative,-3,-3,,4483.5557,,1493.5113,,80,17.81,,17.617,0.26,,,1,116,,0.06,357899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,227,,,Cpd 227: 4563.4856 17.951,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4567.0606,1521.8267,1,,,20140404-212.d,18.181,,,3606,,,8,Negative,-3,-3,,4563.4856,,1520.1546,,80,17.951,,17.799,0.212,,,7,117,,0.06,350423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,228,,,Cpd 228: 4552.5319 17.954,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4553.7107,1516.5034,1,,,20140404-212.d,18.181,,,4113,,,4,Negative,-3,-3,,4552.5319,,1516.5034,,100,17.954,,17.799,0.224,,,7,117,,0.03,174500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,229,,,Cpd 229: 4489.5655 17.955,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4491.5708,1495.8482,3,,,20140404-212.d,18.33,,,15421,,,16,Negative,-3,-5,,4489.5655,,1495.5143,,100,17.955,,17.716,0.278,,,7,117,0.0134,0.22,1208949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,230,,,Cpd 230: 4490.6084 17.957,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4491.5948,747.5967,2,,,20140404-212.d,18.098,,,1938,,,6,Negative,-6,-7,,4490.6084,,747.4271,,74,17.957,,17.799,0.184,,,7,117,0.0093,0.01,68375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,231,,,Cpd 231: 4545.5153 17.958,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4548.1838,1514.8348,1,,,20140404-212.d,18.197,,,5068,,,7,Negative,-3,-3,,4545.5153,,1514.1645,,100,17.958,,17.782,0.229,,,7,117,,0.07,379255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,232,,,Cpd 232: 4507.5788 17.958,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4509.8021,1501.8518,6,,,20140404-212.d,18.562,,,61572,,,38,Negative,-2,-7,,4507.5788,,1501.5164,,100,17.958,,17.683,0.302,,,7,117,0.0308,1.16,6401306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,233,,,Cpd 233: 4529.5465 17.962,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4531.8011,1509.512,1,,,20140404-212.d,18.396,,,13057,,,7,Negative,-3,-3,,4529.5465,,1508.8416,,80,17.962,,17.733,0.288,,,7,117,,0.18,1013071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,234,,,Cpd 234: 5013.6808 18.140,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5015.9921,1670.8853,5,,,20140404-212.d,18.595,,,37337,,,34,Negative,-3,-7,,5013.6808,,1670.2178,,100,18.14,,17.899,0.284,,,2,118,0.0243,0.76,4227273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,235,,,Cpd 235: 5035.6532 18.141,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5037.9217,1678.2124,1,,,20140404-212.d,18.38,,,8918,,,6,Negative,-3,-3,,5035.6532,,1677.5438,,80,18.141,,17.948,0.233,,,2,118,,0.09,517780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,236,,,Cpd 236: 4536.5592 18.184,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4537.7231,1511.1791,1,,,20140404-212.d,18.446,,,4274,,,4,Negative,-3,-3,,4536.5592,,1511.1791,,100,18.184,,17.948,0.259,,,1,119,,0.04,208186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,237,,,Cpd 237: 4811.6295 18.407,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4814.4967,961.9207,1,,,20140404-212.d,18.711,,,5503,,,7,Negative,-5,-5,,4811.6295,,961.3186,,80,18.407,,18.197,0.265,,,6,120,,0.07,391156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,238,,,Cpd 238: 4812.6199 18.411,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4814.9559,1603.8653,4,,,20140404-212.d,19.06,,,58153,,,26,Negative,-3,-7,,4812.6199,,1603.197,,99.2,18.411,,18.131,0.311,,,6,120,0.0322,1.15,6368971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,239,,,Cpd 239: 4834.5900 18.412,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4836.7445,1611.1905,1,,,20140404-212.d,18.827,,,12539,,,6,Negative,-3,-3,,4834.59,,1610.5227,,100,18.412,,18.197,0.293,,,6,120,,0.17,963079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,240,,,Cpd 240: 4835.6007 18.415,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4836.6038,1208.1368,1,,,20140404-212.d,18.545,,,1364,,,3,Negative,-4,-4,,4835.6007,,1207.8929,,74.1,18.415,,18.297,0.163,,,6,120,,0.01,37838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,241,,,Cpd 241: 4857.5683 18.416,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4858.7308,1618.1822,1,,,20140404-212.d,18.645,,,4652,,,4,Negative,-3,-3,,4857.5683,,1618.1822,,100,18.416,,18.28,0.216,,,6,120,,0.03,167708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,242,,,Cpd 242: 4850.5464 18.420,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4853.2069,1616.5128,1,,,20140404-212.d,18.695,,,5953,,,7,Negative,-3,-3,,4850.5464,,1615.8415,,80,18.42,,18.247,0.232,,,6,120,,0.07,413248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,243,,,Cpd 243: 4794.6064 18.425,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4796.7483,1597.8618,3,,,20140404-212.d,18.794,,,12840,,,16,Negative,-3,-6,,4794.6064,,1597.1941,,99,18.425,,18.214,0.275,,,1,121,0.0265,0.2,1106510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,244,,,Cpd 244: 5358.7273 18.538,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5361.1651,1785.9004,6,,,20140404-212.d,18.91,,,29849,,,40,Negative,-3,-8,,5358.7273,,1785.2325,,100,18.538,,18.297,0.273,,,2,122,0.0213,0.75,4169212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,245,,,Cpd 245: 5380.6972 18.540,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5382.8646,1793.2258,2,,,20140404-212.d,18.728,,,6894,,,10,Negative,-3,-4,,5380.6972,,1792.5574,,80,18.54,,18.363,0.215,,,2,122,0.0124,0.09,472691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,246,,,Cpd 246: 4840.6061 18.612,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4842.6028,1612.859,1,,,20140404-212.d,18.91,,,4441,,,6,Negative,-3,-3,,4840.6061,,1612.5281,,80,18.612,,18.346,0.288,,,1,123,,0.05,298833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,247,,,Cpd 247: 5175.5603 18.857,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5177.989,1725.515,2,,,20140404-212.d,19.093,,,5257,,,10,Negative,-3,-4,,5175.5603,,1724.1792,,80,18.857,,18.695,0.237,,,5,124,0.0045,0.09,506941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,248,,,Cpd 248: 5118.6443 18.859,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5121.0994,1705.873,6,,,20140404-212.d,19.424,,,68004,,,44,Negative,-3,-8,,5118.6443,,1705.2046,,97.4,18.859,,18.579,0.303,,,5,124,0.0292,1.59,8790980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,249,,,Cpd 249: 5140.6072 18.860,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5142.8868,1713.1978,2,,,20140404-212.d,19.242,,,14462,,,12,Negative,-3,-4,,5140.6072,,1712.5276,,100,18.86,,18.628,0.284,,,5,124,0.0166,0.24,1303773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,250,,,Cpd 250: 5156.5755 18.861,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5159.039,1718.5205,2,,,20140404-212.d,19.143,,,6483,,,14,Negative,-3,-4,,5156.5755,,1717.8561,,80,18.861,,18.678,0.243,,,5,124,0.0799,0.11,590397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,251,,,Cpd 251: 5100.6293 18.862,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5102.8215,1699.8678,3,,,20140404-212.d,19.225,,,13149,,,16,Negative,-3,-6,,5100.6293,,1699.202,,100,18.862,,18.645,0.272,,,5,124,0.0077,0.21,1162578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,252,,,Cpd 252: 2573.3038 19.013,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2574.2586,1286.1518,1,,,20140404-212.d,19.192,,,1251,,,3,Negative,-2,-2,,2573.3038,,1285.6446,,80,19.013,,18.844,0.207,,,2,125,,0.01,32283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,253,,,Cpd 253: 5147.6241 19.028,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5149.0876,1714.8674,1,,,20140404-212.d,19.292,,,4652,,,5,Negative,-3,-3,,5147.6241,,1714.8674,,100,19.028,,18.794,0.269,,,2,125,,0.05,261940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,254,,,Cpd 254: 2573.8126 19.054,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2574.2025,1285.899,1,,,20140404-212.d,19.225,,,1374,,,2,Negative,-2,-2,,2573.8126,,1285.899,,79.8,19.054,,18.861,0.238,,,1,126,,0,26375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,255,,,Cpd 255: 5743.6802 19.107,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5747.3161,1435.4158,1,,,20140404-212.d,19.308,,,3201,,,8,Negative,-4,-4,,5743.6802,,1434.9128,,80,19.107,,18.91,0.222,,,6,127,,0.05,291279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,256,,,Cpd 256: 5744.6930 19.107,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5746.8406,1914.8911,1,,,20140404-212.d,19.275,,,4278,,,5,Negative,-3,-3,,5744.693,,1913.8904,,80,19.107,,18.943,0.2,,,6,127,,0.05,264108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,257,,,Cpd 257: 5726.7113 19.111,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5728.3876,1908.2326,1,,,20140404-212.d,19.275,,,4830,,,5,Negative,-3,-3,,5726.7113,,1907.8965,,80,19.111,,18.943,0.197,,,6,127,,0.04,228342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,258,,,Cpd 258: 5725.7168 19.114,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5728.4852,1430.923,1,,,20140404-212.d,19.325,,,3652,,,7,Negative,-4,-4,,5725.7168,,1430.4219,,80,19.114,,18.927,0.223,,,6,127,,0.04,216089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,259,,,Cpd 259: 5687.7799 19.115,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5690.4549,1895.5831,7,,,20140404-212.d,19.59,,,42669,,,52,Negative,-3,-9,,5687.7799,,1894.9162,,100,19.115,,18.827,0.292,,,6,127,0.0198,1.51,8387818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,260,,,Cpd 260: 5709.7528 19.121,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5712.6915,1902.9086,2,,,20140404-212.d,19.375,,,9477,,,16,Negative,-3,-4,,5709.7528,,1902.2471,,80,19.121,,18.861,0.252,,,6,127,0.0199,0.2,1109380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,261,,,Cpd 261: 5469.6583 19.333,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5471.9661,1822.8803,2,,,20140404-212.d,19.623,,,4936,,,11,Negative,-3,-4,,5469.6583,,1822.2106,,80,19.333,,19.176,0.232,,,3,128,0.0204,0.08,452054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,262,,,Cpd 262: 5447.7012 19.334,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5450.1285,1815.5546,6,,,20140404-212.d,19.74,,,23851,,,34,Negative,-3,-8,,5447.7012,,1814.8894,,100,19.334,,19.043,0.287,,,3,128,0.0278,0.68,3775807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,263,,,Cpd 263: 5430.6823 19.339,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5432.009,1356.9099,1,,,20140404-212.d,19.507,,,2178,,,4,Negative,-4,-4,,5430.6823,,1356.6633,,80,19.339,,19.192,0.196,,,3,128,,0.02,84896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,264,,,Cpd 264: 5448.7297 19.345,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5450.1068,680.208,1,,,20140404-212.d,19.524,,,2186,,,4,Negative,-8,-8,,5448.7297,,680.0839,,90.2,19.345,,19.176,0.196,,,3,129,,0.02,105163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,265,,,Cpd 265: 5486.6409 19.348,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5487.9208,1828.204,2,,,20140404-212.d,19.541,,,3218,,,7,Negative,-3,-4,,5486.6409,,1827.8733,,70.6,19.348,,19.192,0.202,,,3,129,0.0034,0.03,189802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,266,,,Cpd 266: 5429.6603 19.350,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5431.6693,1809.551,1,,,20140404-212.d,19.607,,,4151,,,5,Negative,-3,-3,,5429.6603,,1808.8795,,80,19.35,,19.176,0.237,,,3,129,,0.04,224881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,267,,,Cpd 267: 6032.7394 19.379,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,6034.5001,1507.4288,1,,,20140404-212.d,19.59,,,3193,,,5,Negative,-4,-4,,6032.7394,,1507.1776,,80,19.379,,19.192,0.236,,,2,130,,0.03,192508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,268,,,Cpd 268: 5993.7979 19.383,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5996.526,1497.9399,6,,,20140404-212.d,19.789,,,25418,,,41,Negative,-3,-8,,5993.7979,,1497.4419,,100,19.383,,19.076,0.287,,,2,130,0.0161,0.94,5233093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,269,,,Cpd 269: 6015.7800 19.406,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,6017.704,1503.6905,1,,,20140404-212.d,19.623,,,6268,,,4,Negative,-4,-4,,6015.78,,1502.9377,,80,19.406,,19.159,0.27,,,2,131,,0.06,319412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,270,,,Cpd 270: 6016.7673 19.412,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,6018.3958,2005.2543,1,,,20140404-212.d,19.657,,,5889,,,4,Negative,-3,-3,,6016.7673,,2004.5818,,80,19.412,,19.209,0.255,,,2,131,,0.06,353692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,271,,,Cpd 271: 5476.6614 19.460,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5477.6479,1824.8872,1,,,20140404-212.d,19.623,,,1916,,,3,Negative,-3,-3,,5476.6614,,1824.5465,,80.5,19.46,,19.391,0.164,,,1,132,,0.01,48361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,272,,,Cpd 272: 5774.7173 19.561,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5776.5785,1924.5624,2,,,20140404-212.d,19.773,,,4296,,,9,Negative,-3,-4,,5774.7173,,1923.8962,,80,19.561,,19.391,0.201,,,2,133,0.0101,0.06,353845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
,,,,,,,,,,,,,,,,,,,,,,273,,,Cpd 273: 5752.7347 19.569,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,5755.3058,1917.2356,5,,,20140404-212.d,20.055,,,20034,,,30,Negative,-3,-7,,5752.7347,,1916.5671,,100,19.569,,19.308,0.28,,,2,133,0.0165,0.7,3870313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140404-212,Sample,Instrument 1,P1-E1,,Success
