Version 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Score (Bio),"Diff (Bio, mDa)","Diff (Bio, ppm)",Uncertainty,Fit Score,Enzyme,Hits (Bioconfirm),Links,Seq Loc,Rule,Missed,Mods,Significance,Pred Mods,Sequence,Seq Name,Seq Type,Tgt Seq Mass,AGILENTID,CAS,Compound ID,Name,Cpd,HMP,KEGG,Label,LMP,METLIN,MPPID,NCBI ID,Notes,Swiss-Prot,Hits (DB),Mass (DB),"Diff (DB, mDa)",Formula (DB),"Diff (DB, ppm)",RT (DB),RT Diff (DB),Score (DB),Shared (DB),Unique (DB),"Diff (MFG, mDa)",Mass (MFG),Formula (MFG),"Diff (MFG, ppm)",Score (MFG),Tgt Hit Pos,Score Diff,Abund,Algorithm,Area,Avg Mass,Base Peak,Z Count,CE,MS/MS Count,File,End,Formula,FV,Height,ID Source,ID Techniques Applied,Ions,Polarity,Max Z,Min Z,Modified,Mass,Score,m/z,m/z (prod.),Quality Score,RT,Saturated,Start,Width,Library,Score (Lib),Cpds/Group,Group,Std Dev,Vol %,Vol,Primary Base,Primary Note,ADC% Area,ADC% Height,EIC/TIC% Area,EIC/TIC% Height,TIC% Area,TIC% Height,TWC% Area,TWC% Height,UVA% Area,UVA% Height,UVB% Area,UVB% Height,UVC% Area,UVC% Height,Purity Comments,Purity Result,Purity Value,FIs Conf.,FIs Conf. %,FIs Eval.,Source,"Diff (Tgt, mDa)",Formula (Tgt),"Diff (Tgt, ppm)",RT (Tgt),RT Diff (Tgt),Score (Tgt),Flags (Tgt),Flag Severity (Tgt),Flag Severity Code (Tgt),Mass (Tgt),Sample Name,Sample Type,Instrument Name,Position,User Name,IRM Calibration status
,,,,,,,,,,,,,,,,,,,,,,223,,,Cpd 223: 4075.5194,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4077.1715,814.499,2,,,20140424-306.d,14.326,,,9264,,,8,Negative,-5,-6,,4075.5194,,814.0956,,96.1,13.908,,13.646,0.301,,,8,79,0.0112,0.09,621498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,224,,,Cpd 224: 4136.4694,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4138.3353,1378.1498,1,,,20140424-306.d,14.21,,,4777,,,6,Negative,-3,-3,,4136.4694,,1377.8159,,100,13.909,,13.696,0.275,,,8,79,,0.04,293186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,225,,,Cpd 225: 4098.5140,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4100.3229,1365.4978,2,,,20140424-306.d,14.326,,,18136,,,10,Negative,-2,-3,,4098.514,,1365.1641,,100,13.91,,13.646,0.306,,,8,79,0.0038,0.19,1329523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,226,,,Cpd 226: 4158.4395,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4160.169,1385.4754,1,,,20140424-306.d,14.11,,,2590,,,5,Negative,-3,-3,,4158.4395,,1385.1392,,100,13.911,,13.745,0.224,,,8,79,,0.02,130427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,227,,,Cpd 227: 4076.5310,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4078.4682,1358.1707,5,,,20140424-306.d,14.525,,,71939,,,35,Negative,-2,-7,,4076.531,,1357.8367,,100,13.911,,13.596,0.314,,,8,79,0.0031,1.09,7494216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,228,,,Cpd 228: 4114.4787,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4116.2592,1370.8202,4,,,20140424-306.d,14.226,,,9134,,,18,Negative,-3,-6,,4114.4787,,1370.4853,,100,13.912,,13.663,0.269,,,8,79,0.0077,0.11,770371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,229,,,Cpd 229: 4120.4931,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4122.2934,1372.8244,1,,,20140424-306.d,14.226,,,6152,,,6,Negative,-3,-3,,4120.4931,,1372.4904,,100,13.914,,13.679,0.285,,,8,79,,0.06,397828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,230,,,Cpd 230: 4142.4754,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4143.8993,1380.1539,1,,,20140424-306.d,14.21,,,2100,,,4,Negative,-3,-3,,4142.4754,,1379.8178,,100,13.925,,13.729,0.279,,,1,80,,0.02,138805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,231,,,Cpd 231: 4104.5229,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4106.2686,1367.5012,1,,,20140424-306.d,14.459,,,2444,,,5,Negative,-3,-3,,4104.5229,,1367.167,,93.4,14.151,,13.812,0.344,,,2,81,,0.03,179187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,232,,,Cpd 232: 3811.4418,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,3813.0279,1269.8092,1,,,20140424-306.d,14.343,,,2037,,,5,Negative,-3,-3,,3811.4418,,1269.4733,,100,14.152,,13.895,0.257,,,2,81,,0.02,107928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,233,,,Cpd 233: 1820.2718,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,1820.683,909.1286,1,,,20140424-306.d,14.558,,,3454,,,2,Negative,-2,-2,,1820.2718,,909.1286,,80,14.31,,14.127,0.246,,,6,82,,0.01,93531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,234,,,Cpd 234: 1842.2565,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,1842.6663,920.121,1,,,20140424-306.d,14.558,,,2134,,,2,Negative,-2,-2,,1842.2565,,920.121,,80,14.315,,14.144,0.256,,,6,82,,0.01,60198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,235,,,Cpd 235: 1782.3231,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,1783.279,890.1544,2,,,20140424-306.d,14.823,,,62059,,,11,Negative,-2,-3,,1782.3231,,890.1544,,100,14.317,,13.978,0.284,,,6,82,0.0023,0.41,2805450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,236,,,Cpd 236: 1848.2717,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,1849.0239,923.1286,1,,,20140424-306.d,14.641,,,2116,,,3,Negative,-2,-2,,1848.2717,,923.1286,,99.6,14.322,,14.177,0.254,,,6,82,,0.01,65893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,237,,,Cpd 237: 1826.2914,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,1827.1957,912.1384,1,,,20140424-306.d,14.724,,,4737,,,4,Negative,-2,-2,,1826.2914,,912.1384,,100,14.327,,14.094,0.305,,,6,82,,0.03,194187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,238,,,Cpd 238: 1670.2947,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,1670.9984,555.7577,2,,,20140424-306.d,14.575,,,1589,,,6,Negative,-2,-3,,1670.2947,,555.7577,,100,14.327,,14.16,0.22,,,6,82,0.0005,0.01,83446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,239,,,Cpd 239: 1804.3106,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,1805.2413,901.148,1,,,20140424-306.d,14.923,,,14656,,,5,Negative,-2,-2,,1804.3106,,901.148,,87,14.342,,14.044,0.358,,,1,83,,0.1,683880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,240,,,Cpd 240: 1866.2788,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,1867.0325,932.1321,1,,,20140424-306.d,14.823,,,3237,,,3,Negative,-2,-2,,1866.2788,,932.1321,,100,14.538,,14.343,0.267,,,6,84,,0.02,117958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,241,,,Cpd 241: 1844.2977,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,1845.1451,921.1416,1,,,20140424-306.d,14.906,,,8486,,,4,Negative,-2,-2,,1844.2977,,921.1416,,100,14.541,,14.293,0.296,,,6,84,,0.05,340856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,242,,,Cpd 242: 1822.3152,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,1823.196,910.1503,1,,,20140424-306.d,15.155,,,23385,,,4,Negative,-2,-2,,1822.3152,,910.1503,,100,14.544,,14.16,0.328,,,6,84,,0.15,1054887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,243,,,Cpd 243: 1860.2632,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,1860.988,929.1243,1,,,20140424-306.d,14.84,,,3428,,,3,Negative,-2,-2,,1860.2632,,929.1243,,100,14.547,,14.343,0.281,,,6,84,,0.02,131310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,244,,,Cpd 244: 1800.3341,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,1801.1958,899.1599,3,,,20140424-306.d,15.288,,,112970,,,11,Negative,-1,-3,,1800.3341,,899.1599,,100,14.549,,14.177,0.347,,,6,84,0.0009,0.87,5977216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,245,,,Cpd 245: 1838.2832,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,1839.2152,918.1343,1,,,20140424-306.d,14.89,,,5688,,,4,Negative,-2,-2,,1838.2832,,918.1343,,100,14.549,,14.309,0.291,,,6,84,,0.04,245792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,246,,,Cpd 246: 1688.3065,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,1689.0229,561.7607,2,,,20140424-306.d,14.774,,,1073,,,5,Negative,-2,-3,,1688.3065,,561.7607,,80,14.558,,14.359,0.221,,,2,85,0.0078,0.01,53449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,247,,,Cpd 247: 1882.2471,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,1882.9512,940.1163,1,,,20140424-306.d,14.774,,,1856,,,3,Negative,-2,-2,,1882.2471,,940.1163,,95,14.563,,14.409,0.219,,,2,85,,0.01,49230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,248,,,Cpd 248: 4463.4990,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4465.0244,1487.1545,1,,,20140424-306.d,14.956,,,1588,,,4,Negative,-3,-3,,4463.499,,1486.8257,,80,14.78,,14.641,0.172,,,1,86,,0.01,53248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,249,,,Cpd 249: 4419.5172,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4421.463,1472.5003,4,,,20140424-306.d,15.105,,,5028,,,14,Negative,-3,-7,,4419.5172,,1472.1645,,88.5,14.788,,14.558,0.265,,,6,87,0.0165,0.07,445428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,250,,,Cpd 250: 4380.5788,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4383.4661,729.4214,2,,,20140424-306.d,15.139,,,8223,,,15,Negative,-5,-6,,4380.5788,,729.085,,80,14.79,,14.525,0.287,,,6,87,0.0509,0.13,919824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,251,,,Cpd 251: 4381.5721,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4383.6028,1459.8509,4,,,20140424-306.d,15.421,,,40282,,,25,Negative,-2,-7,,4381.5721,,1459.5166,,100,14.793,,14.508,0.319,,,6,87,0.004,0.6,4084944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,252,,,Cpd 252: 4425.5380,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4427.2872,1474.5056,1,,,20140424-306.d,15.072,,,3955,,,5,Negative,-3,-3,,4425.538,,1474.172,,100,14.796,,14.591,0.267,,,6,87,,0.04,243877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,253,,,Cpd 253: 4441.5063,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4443.3516,1480.1625,1,,,20140424-306.d,15.023,,,2794,,,5,Negative,-3,-3,,4441.5063,,1479.4948,,80,14.797,,14.591,0.252,,,6,87,,0.03,172957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,254,,,Cpd 254: 4403.5540,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4405.6432,1467.1778,1,,,20140424-306.d,15.222,,,9904,,,7,Negative,-3,-3,,4403.554,,1466.8441,,80,14.802,,14.542,0.314,,,6,87,,0.12,792318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,255,,,Cpd 255: 1828.3283,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,1829.0982,913.1569,1,,,20140424-306.d,15.321,,,2206,,,3,Negative,-2,-2,,1828.3283,,913.1569,,100,15.037,,14.84,0.265,,,1,88,,0.01,84220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,256,,,Cpd 256: 4410.5693,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,4411.7837,1469.1825,1,,,20140424-306.d,15.304,,,1514,,,4,Negative,-3,-3,,4410.5693,,1469.1825,,80,15.069,,14.823,0.29,,,1,89,,0.01,83331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,257,,,Cpd 257: 2111.3766,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2112.4605,1054.681,3,,,20140424-306.d,16.034,,,26776,,,14,Negative,-2,-4,,2111.3766,,1054.681,,100,15.609,,15.338,0.276,,,1,90,0.0034,0.21,1441609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,258,,,Cpd 258: 1078.1732,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,1078.4392,1077.166,1,,,20140424-306.d,15.868,,,1878,,,2,Negative,-1,-1,,1078.1732,,1077.166,,92.3,15.62,,15.47,0.263,,,3,91,,0.01,34745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,259,,,Cpd 259: 1976.3192,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,1977.4338,657.7658,1,,,20140424-306.d,15.835,,,1938,,,4,Negative,-3,-3,,1976.3192,,657.7658,,100,15.622,,15.404,0.236,,,3,91,,0.01,73359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,260,,,Cpd 260: 2134.3658,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2134.9602,1066.1756,1,,,20140424-306.d,16.001,,,5773,,,3,Negative,-2,-2,,2134.3658,,1066.1756,,100,15.633,,15.404,0.3,,,3,91,,0.03,200851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,261,,,Cpd 261: 1077.6759,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,1077.9851,1076.6686,1,,,20140424-306.d,15.918,,,2748,,,2,Negative,-1,-1,,1077.6759,,1076.6686,,92.1,15.648,,15.437,0.281,,,1,92,,0.01,71851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,262,,,Cpd 262: 2049.4109,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2050.0692,682.1297,1,,,20140424-306.d,15.935,,,1259,,,3,Negative,-3,-3,,2049.4109,,682.1297,,78.3,15.759,,15.669,0.177,,,1,93,,0,19963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,263,,,Cpd 263: 2173.3499,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2174.3371,1085.6677,1,,,20140424-306.d,16.084,,,5104,,,4,Negative,-2,-2,,2173.3499,,1085.6677,,100,15.77,,15.537,0.282,,,7,94,,0.04,241843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,264,,,Cpd 264: 2195.3280,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2196.4004,1096.6567,1,,,20140424-306.d,15.984,,,2517,,,4,Negative,-2,-2,,2195.328,,1096.6567,,100,15.77,,15.586,0.231,,,7,94,,0.01,91736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,265,,,Cpd 265: 2129.3865,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2130.484,1063.6864,3,,,20140424-306.d,16.432,,,68840,,,16,Negative,-2,-4,,2129.3865,,1063.6864,,100,15.77,,15.404,0.33,,,7,94,0.0037,0.63,4296693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,266,,,Cpd 266: 2189.3116,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2190.1543,1093.6485,1,,,20140424-306.d,15.984,,,2321,,,3,Negative,-2,-2,,2189.3116,,1093.6485,,100,15.772,,15.603,0.228,,,7,94,,0.01,83830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,267,,,Cpd 267: 2151.3672,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2152.348,1074.6763,1,,,20140424-306.d,16.217,,,15383,,,4,Negative,-2,-2,,2151.3672,,1074.6763,,100,15.773,,15.504,0.312,,,7,94,,0.11,766569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,268,,,Cpd 268: 2167.3330,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2168.3729,1082.6592,1,,,20140424-306.d,16.034,,,3740,,,4,Negative,-2,-2,,2167.333,,1082.6592,,100,15.778,,15.57,0.262,,,7,94,,0.02,166291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,269,,,Cpd 269: 1994.3329,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,1995.0932,663.7704,2,,,20140424-306.d,16.183,,,1234,,,6,Negative,-3,-4,,1994.3329,,663.7704,,88.4,15.782,,15.586,0.22,,,7,94,0.0012,0.01,45285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,270,,,Cpd 270: 2157.3854,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2158.1771,1077.6854,1,,,20140424-306.d,16.499,,,1385,,,3,Negative,-2,-2,,2157.3854,,1077.6854,,87,16.246,,16.084,0.224,,,1,95,,0.01,42615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,271,,,Cpd 271: 2455.3587,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2455.8505,1226.6721,1,,,20140424-306.d,16.664,,,2204,,,2,Negative,-2,-2,,2455.3587,,1226.6721,,80,16.471,,16.3,0.218,,,3,96,,0.01,63374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,272,,,Cpd 272: 2417.4002,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2418.6231,1207.693,3,,,20140424-306.d,16.963,,,34425,,,16,Negative,-2,-4,,2417.4002,,1207.693,,100,16.479,,16.2,0.285,,,3,96,0.0024,0.35,2426361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,273,,,Cpd 273: 2305.3742,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2306.211,575.3361,2,,,20140424-306.d,16.747,,,1903,,,6,Negative,-3,-4,,2305.3742,,575.3361,,100,16.481,,16.283,0.226,,,3,96,0.0011,0.02,107832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,274,,,Cpd 274: 2477.3502,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2477.7846,1237.6678,1,,,20140424-306.d,16.714,,,1984,,,2,Negative,-2,-2,,2477.3502,,1237.6678,,80,16.492,,16.333,0.232,,,3,97,,0.01,53862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,275,,,Cpd 275: 2462.3754,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2462.9993,1230.1804,1,,,20140424-306.d,16.797,,,3411,,,3,Negative,-2,-2,,2462.3754,,1230.1804,,100,16.498,,16.283,0.28,,,3,97,,0.02,119802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,276,,,Cpd 276: 2440.3961,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2441.2457,1219.1908,1,,,20140424-306.d,16.847,,,11050,,,5,Negative,-2,-2,,2440.3961,,1219.1908,,100,16.499,,16.25,0.294,,,3,97,,0.06,399676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,277,,,Cpd 277: 2355.4412,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2356.282,784.1398,1,,,20140424-306.d,16.764,,,1494,,,3,Negative,-3,-3,,2355.4412,,784.1398,,100,16.556,,16.383,0.22,,,10,98,,0.01,49063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
,,,,,,,,,,,,,,,,,,,,,,278,,,Cpd 278: 2480.3755,,,,,,,,,,,,,,,,,,,,,,,,,Find by Molecular Feature,,2481.7121,1239.1805,1,,,20140424-306.d,16.963,,,7891,,,6,Negative,-2,-2,,2480.3755,,1239.1805,,80.4,16.556,,16.316,0.312,,,10,98,,0.05,366249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140424-306,Sample,Instrument 1,P1-F6,,Success
